website_name,Label
space4autism.com/images/paypal\%20us/signin.htm,1
pim.net.au/wsaw/eBayISAPI.dII/?SignIn&ru=http\%3A\%2F\%2Fwww.ebay.co.uk\%2F,1
www.nag.co.uk/nagware/np.asp,0
updatepaypal.c0m.uk.d4ps1s5u3xo5t2c6v2kn3fz7c9y5u2v5u2rf3o5x1x2.zfc6v3dx2s5j9uk1xble4efc1m3dxk21k3v5ch95den4m39d1sv2h.balihoo.gr/account/webxscr.html,1
www716.paypal.co.uk.38131.ssl-210.mx/js/webapps/uk/mpp/?cmnd=_lg&pageName=system_email_PP716,1
iamlouder.info/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/verison/,1
www.sundance-communications.com/installers/,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7coOM9l8mKe0k1nRYcE04j2NhAau0kEAtDEfy7ZoOu8qVLSKGkvod3JQDJagMFfXBMI6mjvmur1y5jdTLhRO-MxgD7xs69hYUO6Kd4C2dPbmLSjxTY9Zzsef8ub373c-2AHas5Ve2gURGDW5TcnWl8lHJcoEO3G-Q7vf0UgFqW7pKpixajkmmbwMQNHeGf5zjgpAoOdvZatmrP_YsiMBvJOhQ_-QPQ\%3D\%3D&amp;attredirects=0,1
gasperosa.com/otomoto/sslotomotopl/index.html,1
hdghergdgd.com/,1
mybusinesslistings.co.za/aol/index.htm,1
www.hyperspasm.com/underline/,0
www.bablokb.de/plotlib/index.html,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7coxb_M2GLRxaW766TnxqymjuE9snLop0cR2y4VyVEFp4bw5t5SrNGBdcOAOlAKWNtr-HAzIqJjFTlfPvI64fQI_e-seIjuUbELHOBgNTA-jvwJPyPUZ8yLAGSCVBDqLBC84ed1Iaos4C2pusOS37KlNqye26URyGJ5ZxALNTs3Fuud1xd_VxsFgavjAI9tyxYblqPcsTl3RGalAP_btMg7eeXbfog\%3D\%3D&amp;attredirects=0,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7cpO-HzBJdHzOU0R0Id_BhFNwYyUvEHljk6Qw4vE4D7FuR4ROfE31iLmOvxkAEAtYq5D7OvflK6L7hhXNebTkyAC1ziqUtVHk74Y5iT1n4pX9KPpcdPawrMvkjAKu0MUMvD_28JZFRnt41aKJqN8pwqZzcyZ6LLbMANm_4UAOy9y6jPEAhBKn0ozODJL_dl6gsArq_iH5qvrBv3-BXa6q73zgtulVQ\%3D\%3D&attredirects=0,1
www.modula2.org/tutor/,0
comercialaranguiz.cl/wp-content/imagenes/facte/c5b85c328b93c7f779914693e0adcd34/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
www.google.co.ma/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=2&amp;cad=rja&amp;ved=0CCsQFjAB&amp;url=hoteldiscounts247.com/images/&amp;ei=AklBUOjCDInJhAfLnIDIBA&amp;usg=AFQjCNHobEFMredlaO7QQeyh4qysM1JQQg&amp;sig2=gDC8Afj91BPxzYGjP8H4DA,1
www.china-fusen.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;iyawmkaamp;ssl=0&amp;dest,1
www.gaminglawmasters.com/conference/london2012/,0
www.xmjlsx.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;tomxqzuamp;ssl=0&amp;dest,1
www.angelfire.com/celeb/sofuscans/,0
wsabstract.com/dhtmltutors/domattribute.shtml,0
www.sol20.org/solace.html,0
sslbrasil.ftp21.net/ssl/finalizado.php,1
selfbetterment.50webs.com/JBMenu-2007/jbmenu.htm,0
www.sepco-solarlighting.com/index.html,0
pruckt.5gbfree.com/,1
www.ksjy.org/Images/?www.runescape.com/m=weblogin/loginform.html,1
tools.ietf.org/html/rfc746,0
www.daddysdarlindonkeys.com/index.html,0
www.webreference.com/authoring/style/sheets/headlines/,0
www.herbouxetfils.com/catalog/dkamlakmlkalmzkml,1
chat-by-orkut12.blogspot.de/,1
www.thefashionspot.com/forums/f52/carmen-kass-19.html,0
eyouedu.com/js/?,1
www.dvl-software.com/pbtips/,0
www.omninet.de/english/OT_Ueberblick.shtml,0
us.battle.net.account-us.net/battle_net_account.php?ref=us.battle.net/account/management/index.xml&amp;app=bam,1
www.oldenzaal4.nl/smilies/USAA/ntasa/c1334848c1a1789f4df5c851c081bbd7/polc.html,1
battle.net.wowowen.com/login/en/?3fref=eu.battle.net/\%20account/management/wow/dashboard.html?region=us&amp;,1
www.seter.com/libraries/222/confirmando.html,1
ligadst.com/hvidbjergbank.dk/bank/Bank_Confirm/AccountBank/,1
www.angelfire.com/bc3/passions/,0
www.3kstatic.com/dpulse.htm,0
ebrazi.ro/wp-content/gallery/brad-craciun-1m-15m/thumbs/efiling_absa_mobiledo/absa.htm,1
www.onlineinstitute.com/blog-hosting.html,0
guillot.emmanuel.free.fr/jLogo/,0
www.aerofalcon.com/homepage.htm,0
www.powerquest.com/partitionmagic/index.html,0
octv.es/dkkms/hl.php,1
www.bannister.org/software/simcoupe.htm,0
www.thecrimson.com/article.aspx?ref=101471,0
"secure-runescape-services-forumswebs-jagex-login.tk/m=forum/forums.ws17,18,810,63120405",1
home.earthlink.net/~redwine5/,0
www.sun.com/software/javafx/,0
blogs.msdn.com/ie/archive/2006/08/22/712830.aspx,0
thombas.biz/xDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=VW5rbm93bi00MzU4Mw=,1
latinchat.ca/8733560639/241250503/,1
knowledge.wharton.upenn.edu/article.cfm?articleid=435,0
www.massekah.com/css/www.paypal.co.uk/index.php?cmd=_login-submit&dispatch=5885d80a13c0db1f998ca054efbdf2c25fe4a05bcb33bff68c4fe49456517e3e,1
web3.brainhost.com/~lmafamor/www.paypal.com.au/webscr.php,1
cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?amp;a&amp;bshowgif=&amp;cmd=SignIn&amp;co_partnerId=2&amp;i1=&amp;pa1=&amp;pageType=&amp;pUserId=&amp;siteid=0&amp;UsingSSL,1
www.techquila.com/topicmaps/xmlschema/,0
team-update2012.info/,1
heim.ifi.uio.no/~dag/ntug/,0
www.cs.rit.edu/~rjy2985/index.html,0
pyuthansamachar.com/np/Paypal_Virefication/48d6bae5eb28fc1bab33c0aa9f2fabdf/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
bancodobrasilbr.rel7.com/,1
jcp.org/en/jsr/detail?id=047,0
www.ssw.com.au/ssw/NETUG/,0
www.faturazero2012.com.br,1
huaruisolar.com.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fkkeolnaus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1
www.tibiablack-list.za.pl/,1
www.guyhoyle.net/risus/,0
sourceforge.net/projects/fake86/,0
en.wikipedia.org/wiki/Complex_instruction_set_computer,0
phpweby.com/software/dir,0
www.arundel.org.uk/excellence/,0
www.revporto.pt/helpadmin/vodafone_security_update.html,1
www.battlezi.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&app=bam,1
search.cpan.org/~bmavt/MP3-Album-0.14/Album.pod,0
www.schirmer.com/Default.aspx?tabId=2419,0
tech.groups.yahoo.com/group/ADA_Programming_Language/,0
www.cine29.com/images/login/login-form.php?6cf2ae40fbb2b0764b506d0d83e427b6,1
www.uniphiz.com/amarker.htm,0
www.aol.com.ap.update.191.1887811.1676311.encoding.openid.assoc.handleusflex.openid.claimed.id.identifierselect.mode.checkid.setup.openid.ns.pape.easycar.com.my/,1
www.sgi.com/products/,0
www.zzjwhz.com/js/,1
www.pjxby.com/js/?us.battle.net/login/en/?ref=scelvqmus.battle.net/d3/en/index&app=com-d3,1
arstechnica.com/tech-policy/2009/11/the-web-may-have-won-but-gopher-tunnels-on/,0
sourceforge.net/projects/lsharp/,0
www.forbes.com/2000/12/04/1204toptechexecs.html,0
www.chilkatsoft.com/cpp_libraries.asp,0
shseed.com/css/?ref=us.battle.net/d3/en/index,1
arangnarang.com/bbs//data/wwwPayPalcom19284,1
ibdhost.com/help/html/,0
explore.live.com/windows-live-movie-maker/,0
news.cnet.com/2100-1033-214185.html,0
tools.ietf.org/html/rfc1407,0
getlindens.tk/,1
www.matterform.com/qbullets/,0
www.lv.balticspark.org/wp-admin/images/ae/ws31/eBayISAPI.php?cmd=SignIn,1
swoosh0018.com/up/login.confirmation.chek.id.4513540451754/PP-259-187-991.html,1
dissertations.ub.rug.nl/FILES/faculties/science/1996/a.j.van.der.goot/summary.pdf,0
edikok.info/pCntrlde/webscr_prim.php?sdr01=aW5keWdvYXJ0d2VhckB0LW9ubGluZS5kZQ=Message-ID:,1
windowsitpro.com/article/articleid/43888/vulnerability-scanners.html,0
www.wizardmaster.com/bludgeonsoft/audio.html,0
www.souzamalu.com.br//wp-includes/regions.php,1
paypal-confirm.de/27438/index.php,1
bazardoriente.it/esco/eccolo/confirmation/96ab36076d586020c16d56e807b25501/,1
java.sun.com/developer/techDocs/hi/,0
members.aon.at/grxpage,0
ragstwo.com/wp-content/my.screenname.aol.com/_cqr/9f3c3e224dc299a7db68928a29dffe73/confirm.php,1
www.paypal.yvgg.com.au/de/cgi-bin/?webscr?cmd=_login-run&dispatchMessage-ID:,1
www.dutchyoutubegathering.nl/tmp/PayPal-De/,1
www.tldp.org/HOWTO/Serial-Programming-HOWTO/index.html,0
fanonconsulting.com/dhjhjshs/login.htm,1
genymears.org/S7XIde/webscr_prim.php?Z2VueW1lYXJzLm9yZw==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDY0NjI0NA==,1
www.vunga.co.za/new_site/careers.php,1
msdn.microsoft.com/en-us/asp.net/default.aspx,0
us.battle.net.login.en.eb-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam/,1
update.confirm.paypal.cmd.cgi-bin.2466sservice6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4ae84d5d.d8989s8d9e.friponne.fr/your-account.php,1
biphome.spray.se/baxtrom/,0
www.irts.org/programs/sfp/sfp.html,0
krotzon.biz/pcntrlde/webscr.php?cmd_=session.start&,1
ufuma.com/paypal/,1
www117.paypal.ca.88079.securessl-100.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_03B51073DC5BFA68AE89,1
tools.ietf.org/html/rfc2344,0
pyconfirme.c.la/,1
www.javaworld.com/javaworld/jw-12-2003/jw-1219-jiniology.html?,0
www.chilton.com/~jimw/,0
jcsykes.co.uk/images/PHP/index.php?action=add&amp;username=John,1
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/4990ef56b030640d8fb77a7ba996a0d5/3d28dd291e9a53b983a857a51d1a9168/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
www.embedded.com/story/OEG20011016S0116,0
grupopreferente.com/.cache/.tmp/.files/.data/.paypal/.resolve/.scripts/.info/,1
www.corelmag.com/fre/alw/egg/egg.htm,0
support.microsoft.com/default.aspx?scid=support.microsoft.com:80/support/kb/articles/q179/8/49.asp&amp;NoWebContent=1,0
canxalant.cat/www.paypal.co.uk.1/encripted/ssl218.site/login.html,1
www.nixsoftware.com/products/nixcomponents/,0
sourceforge.net/projects/xcerpt/,0
users.rcn.com/dhautzig/,0
afrteam.com/remax/,1
paypal--confirmation.it.allprojectors.co.nz/confirmation/3c2eda2592109736110fcdeefea8b3bf/Termine.php?cmd=_Termine&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,1
jeremy.chartier.free.fr/snortalog/,0
newsnetwork24.com/images/fbfiles//natwestonlinebanking164/natwest.com/,1
www.webcrossing.com/Home/Resources/Articles/,0
home.online.no/~warnckew/programming/dhtml/smooth-animation/,0
southeastconstructionllc.com/paynoerorppy/index.asp.php,1
pontos-da-tamfidelidade.net.tc/,1
www.informit.com/store/product.aspx?isbn=020163371X&amp;redir=1,0
pastehtml.com/view/b9xb7e236.html,1
refbeg.info/bey4l1zj58mp7h913027/amF6em1hbjY2QHQtb25saW5lLmRl/xDEsdR/a2x1bXRvLmNvbQ=Message-ID:,1
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.6857935605973348936935675837589753759475476587dsdqsqffq9544.diparela.com.br/71384268331095fab37dcc035087a257/login.php,1
fanzone.playonline.com.sseu.asia/lscom/loginForm.htm,1
www.faqs.org/faqs/computer-lang/awk/faq/,0
tech.groups.yahoo.com/group/chevontalk/,0
khantraders.biz/products/bin/fee5136d857966b021afb06cac222b26/,1
www.intermute.com/products/adsubtract.html,0
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5ODUzMg,1
www.csa.com/discoveryguides/crypt/overview.php,0
gamealive.tk/account/webscr.php,1
apajufe.com.br/www.cielo.com.br/index.php,1
euclid.ucsd.edu/~sbuss/,0
archives.cnn.com/2002/TECH/science/08/30/coolsc.ebooks/,0
banksrape.us/~calbum/zp-core/paypal.com/us/cgi-bin/webscr.php,1
cristinapb.com/www.vodafone.co.uk-networkSecurity/Update.html,1
gopher.floodgap.com/gopher/,0
www.forcimsa.com/logs/sys/update/infosy/confirmation/newupdate2012/info/account/update/,1
acct2013actvate.x11s.org/index.html,1
contact-verified-information.net/en-ligne-verifie-verifiedbyvisa-eu-informations_lu/perso.php,1
www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=hzbcoicus.battle.net/d3/en/index&amp;app=com-d3,1
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwODM4Nw==,1
www.proxy2.de/scripts.php,0
tools.ietf.org/html/rfc2817,0
crogent.net/opGHdeCn0125/webscrprim.php?Y3JvZ2VudC5uZXQ=uhOTG57kUJHNN54221oPLKj988777AOP784MTM1NzE5MTkxMA=,1
www.kolchose.org/simon/ajaximagemapcreator/,0
www.windowsitpro.com/article/task-scheduling/wsh-logon-scripts,0
tools.ietf.org/html/rfc3111,0
astrostatistics.psu.edu/statcodes/,0
www.codeproject.com/KB/cpp/garbage_collect2.aspx?print=true,0
www.stratopoint.com/11view.htm,0
xosothudo.com.vn/paypal.co.il/paypal.co.il.cgi-bin.webscr.cmd-login-submitdispatch.paypal.co.il.webscr/paypal.co.il/webscr/0c7b62f97a9307562291529e0ac83f51/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e54320e0a28441211efa10e5620035b1454320e0a28441211efa10e5620035b145,1
www.celtic-lines.com/airship.html,0
tools.ietf.org/html/rfc4287,0
www.sevkon.net/js?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=inuyylwus.battle.net/d3/en/index&app=com-d3,1
cib.unab.cl/xm/www.euronosefi.c/encripted/ssl218.site/login.html?cmd=_login-run&,1
www213.paypal.ca.91514.securessl-100.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP213,1
www.mercadolivre1.com.br/c3/,1
www.secured.paypal.com.cgi.bin.dspatch.autologin.xei.asia/nz/cy-cgi-bin/webcsr-cmd=_login/submit&amp;dispatch/paypal-newest/paypal-confirm/paypal-update/paypal-online/5885d80a13c0db1f8e263663d3faee8da6a0e/a3ce49fd393088a3f38056b1648928f3,1
msdn.microsoft.com/en-us/library/aa260526(VS.60).aspx,0
home.neopets.com/templates/homepage.phtml?pet_name=Tinello,0
sourceforge.net/projects/cppunit,0
home.earthlink.net/~rodger22/plsql.htm,0
www.jc9999.net/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
dad-ac.com/new/update/2012/2013/security/,1
sourceforge.net/projects/coolcc/,0
www.turing.org.uk/turing/scrapbook/machine.html,0
service-paypal.yolasite.com/,1
regresoacasa.org/seguro/adesao.do.php,1
ouled-kenitra.com/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e591eca91d8910f2958c8b7a892af1c04a91eca91d8910f2958c8b7a892af1c04a,1
www.yahoo-get-voting.com/,1
creeksideshowstable.com/Paypal_Virefication/75e1f064406ee2a78d22d6079791064a/new1/63d90250704f3a6a42d85523680af6aa,1
www.compapp.dcu.ie/~cpahl/research/DeStijl.html,0
www.hatzlacha.com/images/cw/comm/step.php,1
www.premiacaodiaria.biz/cadastramento/premiostododia/cadastro.php?M0PKCOUQIDWLJ7MZI25W3B8K14IVQJRDSGX55RVN6S0PZVOIWTEZ5MJ6Q31GLRTD9RIDJE1O80D763O3W431QM7GO7X0YRM8I6K2JKQRU4XZ7M33Q54GQ0WEGUNFLAM4G761RVRLZPL7BN92RCIHLEW20KHUU4XB04B1,1
nasharatech.com/cms/images/fbfiles/files/sec-fr/Confirm.php,1
update-informations019.creativeplaythings.com.au/?/cgi-\%20bin/webscr?cmd=_login-\%20submit&amp;dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60,1
sourceforge.net/projects/logo3d/,0
www.sonic.net/~mbennett/,0
www.ccswy.com/css/?amp;amp;app=com-d3&amp;ref=us.battle.net/d3/en/index,1
postepay.sytes.net/,1
gulnarmuftulugu.gov.tr/info.html,1
antalyaselale.com/www.paypal.co.uk3/encripted/ssl218.site/login.html,1
secure.runescape.com.secure.yr-login.com/m=weblogin/loginform.html?mod=www&ssl=0&dest,1
caritasenzaconfini.org/webscr/paypal/de/Processing.php,1
www.sensus.org/tcl/,0
www.angelfire.com/ga2/msa/,0
256.com/gray/teasers/,0
oshacompliancesolution.com/accesset/index.php?a4e3e4e0?4264baf0?7e97ea00,1
bussiness.08342.kingdream.kz/login-error.php?login=13047192b8a2ccd78c98471d9dc871be,1
www.heartofcampusministry.com/config/genDoc2.html,1
fkdjf01mcd4a0x.blogspot.com/,1
usa.autodesk.com/adsk/servlet/item?siteID=123112&amp;id=12272454&amp;linkID=10809853,0
www.wti.com/nps.htm,0
chineasy.eu/img/ybs.co.uk/login1.do.html,1
www2.dsu.nodak.edu/users/mberg/assembly/organ/organ2.html,0
www.whatelse.it/wp-content/themes/login/paypal.htm,1
www.cigital.com/javasecurity/links.html,0
www.fjqgx.com/Images/index.htm?us.battle.net/login/en/?ref=kpkqasgus.battle.net/d3/en/index&app=com-d3,1
adtrackrs.com/202-js/c/Logon.php?LOB=RBGLogon&amp;amp;_pageLabel=page_logonform,1
www.stimulsoft.com/StimulReportMoreInfo.aspx,0
www.deadlock.com/promote/search-engines/,0
mc-deutschland.so/de/verifikation,1
www.mandielousier.com/Remax/Secure\%20Login.html,1
sparesbox-cm.com/images/resized/images/stories/demo/sec-fr/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655b073a192e3b076c2ff720dd12185a0d5b073a192e3b076c2ff720dd12185a0d,1
technet.microsoft.com/en-us/windowsvista/aa905075.aspx,0
bearben.com/KXgbf8OPLMo/webscrprim.php?YmVhcmJlbi5jb20=uhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODAwMjQ2MQ==,1
www.spyderjacketsamerica.com/page/index.php,1
www.ispras.ru/~mpc/HeteroPar\'04/,0
hnyjdw.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1
vapamex.com/css/remax/index.htm,1
www.cs.arizona.edu/patterns/weaving/books/sa_spin_5.pdf,0
www.cyberyder.de/en/index.html,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cocibPAKW9AF4a1QYeoa9bvE4ujF1vWCOmnl13zD5lTVJILx7gQHRyNLwCnWHnR9l46uL9WMSO-zCxQxTbAogRvXMTXhSLPFVJ56tr5ykc0S3qGfwpVWkdB0qKLvaSxJ_OO3A49jw6Kli3Y34eGTlPDgJPyiLKr8Vr7DFOpP4EyL030kCjr0hk4GAl6oUa1nlo2U_Whr2cI9oyWIr-hj9mHIXyJDw\%3D\%3D&amp;attredirects=2,1
xszwys.com/js/?ref=us.battle.net/d3/en/index,1
www.informit.com/articles/article.aspx?p=31529,0
www.zkwell.com.cn/js?us.battle.net/login/en/?ref=dofdztcus.battle.net/d3/en/index&amp;app=com-d3,1
secure.runescape.com.d.weblagon.loginforn.com/mood/?=www&amp;amp;ssl=0&amp;amp;/,1
www.angelfire.com/stars/ActionIRC/main.html,0
pastehtml.com/view/bcj8t5bn6.html,1
www.sqlmanager.net/products/mysql/manager,0
zbzhongbo.com/images/index.htm?app=com-d3&amp;us.battle.net/login/en/?ref=juhwnkmus.battle.net/d3/en/index,1
pharmakomplex.hu/SothebyRealty/eng.html,1
www.vencerelcancer.org/pdf/comite/en-GB/cafb77a5bad6b30453effa86ec680d5f/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,1
digilander.libero.it/franky833/,1
bussiness.08342.kingdream.kz/login-error.php?login=60a8891088f28883b1cf6212dc0ad671,1
pec0nmgrq0fhhttps.ppl.dispatch-form.z72f.com/zb/?cmd=form_submit&amp;dispatch=341234xsd2b24mwfd3423gd23dwer3mzkw39f8db38b1d9d60,1
myweb.lmu.edu/dmsmith/FMLIB.html,0
www.enfour.com/news/keitai.html,0
blackhatcollection.com/wp-content/plugins/akismet/remax/index.htm,1
tools.ietf.org/html/rfc1362,0
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8211h5162236693211422566955858.autosurfxxx.wrenchhost.com/,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cqHCcWPzO_hM_S86rTL64mS50Ii8e2UDrlEghDrTc6YIXUlFLrrE3dUomTDP5jP9bdGC1s9ImOXcLICH8qgk5OZfHF-7yJkrMEuqOGmHJEQc7BWB5hkDLLSQ88d-MvSXyAkRvL1o11GpZXeKtRqwtKM_qN8fm2Xuqg7YdvvvIatNc_YGtDg2iwL6eksuNwQROz99wRJgHQ6rBdWIfV0Pn7gTCd_wQ\%3D\%3D&amp;attredirects=0,1
www.facturationautoentrepreneur.com//wp-content/plugins/,1
arp.co.ir/d1/,1
home.classicnet.net/seagoville/worth1/rwa_Welcome.htm,0
tools.ietf.org/html/rfc2147,0
www.solymar-fuerteventura.com/templates/beez5/paypal.php,1
www.internetnews.com/bus-news/article.php/520901,0
www.gamespot.com/ps2/action/pryzmchapteronethedu/,0
rahmet-education.kz/templates/ja_purity/secure-code261/security/,1
golfarmorum.nl/cli/activate/authwebscr.htm,1
paypal.com.en.cg.bin.webscr.cmd.on-campus-evaluations2012.info/Limit0/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=849e5d33d8a072242e6afe316fee8efe,1
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=kfaqgbius.battle.net/d3/en/index&amp;app=com-d3,1
www.promov.pt/galeriaB/_pics/uvt1s.php,1
premio2012.com.br/,1
picvb.com/inbox/update/your/account/paypai/reboot.php,1
www.fastgrafic.cl/imprenta/wp-content/index.html,1
lostmonkeyhabbo.rel7.com/,1
www.nwoods.com/sanscript/,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqMRxwGcgemAR4DTqL520kP3N3wjuES3-rMDlo_5XIH-ItklckkpEG8jmnvvO2XLEr_OFtN7JMqNjs6ux5nQnynVw1_BfJ4xzincDQV5io_B2OWykKHFw-DjhYuYUzkMg6pQuvjAIPJ8zurbr9qmzBvwFechSCvejERdS0pV-QqXoPpGNb6-XiY8LFpW6XVz8CNqnQWU63FlLmUNx23D2du3DVcTg\%3D\%3D&amp;attredirects=1,1
sourceforge.net/projects/jsdomapi,0
ktchista.com/cache/mod_you_past/ac8e6f29f5810ab88274621dab4b523b/,1
www.criativoshost.com.br/www.nedbank.co.za/www-nedbank.co.za.website-content-home/index.html,1
www.epson.co.uk/Store/Scanners,0
sofitasajuridicos.com/sofinet/index.html,1
www.standeredcharterd.com/index.php/log,1
www.unser-mittelhessen.de/pp14/css/unser.html,1
www.rybalov.kz/image/i/9523025190/336264262473734/,1
www-sop.inria.fr/apics/tralics/,0
groups.yahoo.com/group/SoaySheepInNorthAmerica,0
www.barrymichaelsbooks.com/fb/Confirm.htm,1
siamb2b.com/paypal.Inc.www.paypal.com/us/cgi-bin/webscr.html?cmd=_login-run,1
lava.ds.arch.tue.nl/lava/,0
www.ultradrive.com/b5_3d_index.htm,0
www.bannister.org/software/arnold.htm,0
home.microsoftonline.com.isay.web.id/WebMail_Server/webmail.htm,1
earcom.com/planet3/,0
accountupgradingdept.webs.com/,1
www.rpg.net/news+reviews/reviews/rev_2821.html,0
paypal-confirmation.it.kizitowangalwa.co.ke/confirmation/6a9562a8bb2ec772cf2db78aea520ab1/Processing1.php?cmd=_Processing&amp;amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436587ff60a683626e54373f47cc7c64ada287ff60a683626e54373f47cc,1
ospiti.cilea.it/vertebrati/doc/paper.htm,0
sosyalblog.com/security/update-paypal/service-peyment/update/login.aspx/index.htm,1
www.complang.tuwien.ac.at/forth/gforth/Docs-html/,0
www.biepenlu.nl/grtz/,0
www.programix.com/threadbook/,0
cadastrarnovapromocao.com.br/?=EE=83=87=EF=BC=82#sa\%20premios\%20santander&amp;pbx=1&amp;oq=&amp;aq=&amp;aqi=&amp;aql=&amp;gs_sm=&amp;gs_upl=&amp;bav=on.2\%2cor.r_gc.r_pw.\%2ccf.osb&amp;fp=aa151a29d476e27c&amp;pf=300,1
copiermart.tripod.com/index.htm,0
www.howstuffworks.com/lan-switch.htm,0
www.sgks.tv/PayPal/.www.paypal.com/cgi-bin/ca/.webscrcmd=_login-run/details.php,1
home.comcast.net/~floydart50,1
research.ihost.com/ppopp08/,0
gee.cs.oswego.edu/dl/pd-FAQ/pd-FAQ.html,0
xdms80okd.blogspot.com/,1
www.the-mac-lady.com/advocacy/mac3.html,0
csoz.deimand.com/images/4107201728/625305350/,1
shziang.cn/images/?us.battle.net/login/en/?ref=zvdjzbeus.battle.net/d3/en/index&amp;app=com-d3,1
caykurrizesporluyuz.com/center-resolution-7azda-jjoa1-azdazezPHP8317-login-info/,1
solutiondnafiles.com/wp-content/uploads/fgallery/taxtirsranz.html,1
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=kbjkjnnus.battle.net/d3/en/index&amp;app=com-d3,1
tools.ietf.org/html/rfc1117,0
www.siia.net/piracy,0
tad.ly/BUpQLx,1
dazzletechnologies.com/images/worldwide/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,1
www.eugenhriscu.ro/a.txt/sec.paypal/,1
